what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361445927712
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361445930174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1361445979067
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1361446015667
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1361446035386
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446036986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446037384
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361446037397
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361446039114
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446041295
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446041409
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361446041437
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361446043068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446070225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446070352
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361446070367
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361446074472
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446077358
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446077439
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361446077455
started,bundle,com.android.ide.eclipse.ndk,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ndk",1361446103080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446233557
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446233619
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1361446237208
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1361446241103
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361446261019
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1361446264453
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446267186
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446267308
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361446267324
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361446269821
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446276762
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446276836
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1361446282178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1361446308029
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1361446308169
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1361446308905
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1361446309129
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1361446309576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1361446309993
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1361446310347
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1361446425146
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446425815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446425957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1361446456167
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1361446458221
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1361446461847
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1361446487624
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446519273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446519355
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446548969
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361446625859
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1361446728693
