what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632689075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632689605
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1359632689608
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1359632691644
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1359632691673
started,bundle,org.eclipse.jem.workbench,2.0.400.v201104251400,"org.eclipse.jem.workbench",1359632692996
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632719690
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632720595
opened,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1359632721151
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1359632721161
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632723072
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632725216
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359632726865
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1359632735580
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1359632735751
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.manifest.ManifestEditor",1359632738061
closed,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1359632738061
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1359632740236
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632740909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632741449
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1359632741453
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1359632746688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632750268
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632752253
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1359632752651
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632755046
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632759196
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632759976
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632775037
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1359632776590
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1359632776907
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1359632785014
activated,editor,com.android.ide.eclipse.adt,20.0.3.v201208082019-427395,"com.android.ide.eclipse.editors.CommonXmlEditor",1359632785191
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1359632830248
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1359632832862
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632832886
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632833855
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632834658
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1359632889084
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1359632892161
