what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440112622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440113376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440116899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440122803
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440212914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440221226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440289171
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440306432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440308849
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440310606
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440385529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440390118
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440439116
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440440291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440518899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440526774
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440708608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1363440712017
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440712726
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1363440724098
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1363440724189
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1363440724195
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1363440724259
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1363440724273
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1363440724422
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1363440724435
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1363440724439
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1363440724464
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1363440724467
started,bundle,com.android.ide.eclipse.ndk,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ndk",1363440724609
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440847877
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363440860091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363442436601
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363442453412
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363442618413
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363442631196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363442737075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363442751318
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363442828692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363442833197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363442984830
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363442993695
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363443106414
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1363443113546
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363443114147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363443148403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363443174321
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363443177814
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363443179136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363443180167
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363443180193
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363443182040
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363443182251
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1363443182729
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1363443182731
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1363443182733
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1363609410252
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1363609410253
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1363609410254
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1363609410254
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1363609410257
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1363609410260
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1363609410261
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1363609410261
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1363609410261
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1363609410262
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1363609410262
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1363609410263
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1363609410263
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1363609410264
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1363609410264
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1363609410265
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1363609410265
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1363609410266
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1363609410266
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1363609410268
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1363609410268
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1363609410268
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1363609410269
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1363609410269
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1363609410269
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1363609410270
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1363609410270
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20110815-1438,"org.eclipse.equinox.frameworkadmin",1363609410270
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1363609410271
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1363609410271
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1363609410276
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1363609410276
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1363609410279
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1363609410279
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1363609410280
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1363609410280
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1363609410281
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1363609410282
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1363609410282
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1363609410283
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1363609410317
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20110815-1438,"org.eclipse.equinox.simpleconfigurator.manipulator",1363609410317
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1363609410318
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1363609410319
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1363609410319
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1363609410319
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1363609410320
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1363609410320
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1363609410348
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1363609410348
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1363609410348
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1363609410349
