what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.DebugView",1362666987804
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1362666987887
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362666990164
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362666995759
executed,command,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui.commands.Resume",1362666995865
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362666997927
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362666999283
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362667005683
activated,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1362667007328
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362667008954
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362667014842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362667016290
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362667016414
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362667018155
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362667030299
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362667036827
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362667036908
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1362667038412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362667039798
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362667042401
